Model	Date	Time	WxFile	Long	Lat	JdStart	JdEnd	Month	Day	Year	dd	bales	TempIncr	PbwEggt	PbwLrDys	PbwAdDys	PbwL/Bol	FromDiap	ToDiap	PbwCldLx	Tddb10
CotsimGIS	26Jul13	9:45:41-AM	C:\models\wx\CFSR_India_wx\CFSR_India_PB_grid_0232.txt	76.2500	30.1280	316	365	12	31	Avg	2532.0000	1.1107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9728	77.7693	
CotsimGIS	26Jul13	9:45:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_PB_grid_0233.txt	76.5620	30.1280	316	365	12	31	Avg	2483.2951	0.9972	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9737	77.4088	
CotsimGIS	26Jul13	9:46:00-AM	C:\models\wx\CFSR_India_wx\CFSR_India_PB_grid_0253.txt	75.3120	29.8160	316	365	12	31	Avg	2420.2131	0.9843	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9946	55.4076	
CotsimGIS	26Jul13	9:46:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_PB_grid_0254.txt	75.6250	29.8160	316	365	12	31	Avg	2574.4426	1.0308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9953	55.3739	
CotsimGIS	26Jul13	9:46:18-AM	C:\models\wx\CFSR_India_wx\CFSR_India_PB_grid_0255.txt	75.9370	29.8160	316	365	12	31	Avg	2571.3607	1.1566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9917	61.4370	
CotsimGIS	26Jul13	9:46:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0247.txt	73.4370	29.8160	215	310	11	6	Avg	1865.0164	0.6538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9828	65.5647	
CotsimGIS	26Jul13	9:46:34-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0248.txt	73.7500	29.8160	222	310	11	6	Avg	1961.4590	0.7798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9807	67.5040	
CotsimGIS	26Jul13	9:46:41-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0249.txt	74.0620	29.8160	228	310	11	6	Avg	2108.4262	0.8990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9855	63.8519	
CotsimGIS	26Jul13	9:46:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0250.txt	74.3750	29.8160	229	310	11	6	Avg	2284.1475	1.0889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9942	54.4758	
CotsimGIS	26Jul13	9:46:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0270.txt	73.4370	29.5040	215	310	11	6	Avg	1768.6230	0.6457	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9896	57.8630	
CotsimGIS	26Jul13	9:47:01-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0271.txt	73.7500	29.5040	215	310	11	6	Avg	2001.2951	0.8200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9910	55.5731	
CotsimGIS	26Jul13	9:47:08-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0272.txt	74.0620	29.5040	226	310	11	6	Avg	2122.2459	1.0170	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9942	51.6460	
CotsimGIS	26Jul13	9:47:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0273.txt	74.3750	29.5040	315	310	11	6	Avg	2285.0492	1.0738	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	44.6425	
CotsimGIS	26Jul13	9:47:22-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0292.txt	73.1250	29.1920	215	310	11	6	Avg	1467.9344	0.5584	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	43.5894	
CotsimGIS	26Jul13	9:47:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0293.txt	73.4370	29.1920	215	310	11	6	Avg	1599.2951	0.5744	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9961	46.6670	
CotsimGIS	26Jul13	9:47:33-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0294.txt	73.7500	29.1920	227	310	11	6	Avg	1924.4426	0.6423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9973	42.9885	
CotsimGIS	26Jul13	9:47:40-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0295.txt	74.0620	29.1920	315	310	11	6	Avg	2132.5738	0.9380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9984	39.4834	
CotsimGIS	26Jul13	9:47:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0296.txt	74.3750	29.1920	316	310	11	6	Avg	2330.8525	1.0052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9994	33.7328	
CotsimGIS	26Jul13	9:47:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0297.txt	74.6870	29.1920	316	310	11	6	Avg	2244.3934	0.8821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9992	36.1197	
CotsimGIS	26Jul13	9:48:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0298.txt	75.0000	29.1920	316	310	11	6	Avg	2339.5082	1.0111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9983	41.3762	
CotsimGIS	26Jul13	9:48:10-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0299.txt	75.3120	29.1920	316	365	12	31	Avg	2632.4262	0.9448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9992	41.9479	
CotsimGIS	26Jul13	9:48:19-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0320.txt	72.8120	28.8800	215	310	11	6	Avg	1447.9344	0.5905	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9981	40.9626	
CotsimGIS	26Jul13	9:48:25-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0321.txt	73.1250	28.8800	215	310	11	6	Avg	1446.9180	0.7079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9980	40.9513	
CotsimGIS	26Jul13	9:48:30-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0322.txt	73.4370	28.8800	315	310	11	6	Avg	1625.3443	0.6756	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9978	40.9408	
CotsimGIS	26Jul13	9:48:36-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0323.txt	73.7500	28.8800	315	310	11	6	Avg	1934.5246	0.7385	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	41.3964	
CotsimGIS	26Jul13	9:48:42-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0324.txt	74.0620	28.8800	316	310	11	6	Avg	2030.6393	0.8566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	41.4431	
CotsimGIS	26Jul13	9:48:49-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0325.txt	74.3750	28.8800	316	310	11	6	Avg	2234.0984	0.9226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9976	41.8998	
CotsimGIS	26Jul13	9:48:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0326.txt	74.6870	28.8800	316	310	11	6	Avg	2220.7049	0.9816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9972	42.8368	
CotsimGIS	26Jul13	9:49:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0327.txt	75.0000	28.8800	316	365	12	31	Avg	2530.0000	1.0508	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9984	37.6567	
CotsimGIS	26Jul13	9:49:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0328.txt	75.3120	28.8800	316	365	12	31	Avg	2683.9672	0.9723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9988	40.2629	
CotsimGIS	26Jul13	9:49:22-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0352.txt	72.5000	28.5670	215	310	11	6	Avg	1400.9508	0.7344	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9984	39.6171	
CotsimGIS	26Jul13	9:49:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0353.txt	72.8120	28.5670	215	310	11	6	Avg	1431.5738	0.6833	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9981	40.3323	
CotsimGIS	26Jul13	9:49:33-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0354.txt	73.1250	28.5670	315	310	11	6	Avg	1373.3770	0.4754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9978	40.9579	
CotsimGIS	26Jul13	9:49:38-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0355.txt	73.4370	28.5670	315	310	11	6	Avg	1584.5246	0.7393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9979	40.9627	
CotsimGIS	26Jul13	9:49:44-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0356.txt	73.7500	28.5670	316	310	11	6	Avg	1682.1311	0.6095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9979	40.8962	
CotsimGIS	26Jul13	9:49:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0357.txt	74.0620	28.5670	316	365	12	31	Avg	1948.7869	0.7898	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9988	39.3619	
CotsimGIS	26Jul13	9:49:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0358.txt	74.3750	28.5670	316	365	12	31	Avg	2457.9344	0.9621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9986	37.0256	
CotsimGIS	26Jul13	9:50:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0359.txt	74.6870	28.5670	316	365	12	31	Avg	2438.0656	0.9074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9982	38.6560	
CotsimGIS	26Jul13	9:50:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0360.txt	75.0000	28.5670	316	365	12	31	Avg	2480.4098	0.9648	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9978	39.7221	
CotsimGIS	26Jul13	9:50:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0361.txt	75.3120	28.5670	316	365	12	31	Avg	2376.1967	0.8734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9966	42.4385	
CotsimGIS	26Jul13	9:50:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0362.txt	75.6250	28.5670	316	365	12	31	Avg	2559.7705	0.9470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9973	47.0056	
CotsimGIS	26Jul13	9:50:41-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0389.txt	72.1870	28.2550	215	310	11	6	Avg	1462.8525	0.7357	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9981	39.2152	
CotsimGIS	26Jul13	9:50:47-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0390.txt	72.5000	28.2550	315	310	11	6	Avg	1410.3279	0.6495	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9983	39.3028	
CotsimGIS	26Jul13	9:50:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0391.txt	72.8120	28.2550	315	310	11	6	Avg	1424.1639	0.6544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9980	40.3005	
CotsimGIS	26Jul13	9:50:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0392.txt	73.1250	28.2550	315	310	11	6	Avg	1410.2623	0.5984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	41.0542	
CotsimGIS	26Jul13	9:51:03-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0393.txt	73.4370	28.2550	315	311	11	7	Avg	1692.1967	0.6302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	40.6244	
CotsimGIS	26Jul13	9:51:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0394.txt	73.7500	28.2550	316	311	11	7	Avg	1766.0328	0.6728	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9980	40.3068	
CotsimGIS	26Jul13	9:51:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0395.txt	74.0620	28.2550	316	365	12	31	Avg	1893.3607	0.7489	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9990	39.2302	
CotsimGIS	26Jul13	9:51:22-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0396.txt	74.3750	28.2550	316	365	12	31	Avg	2078.0328	0.8421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9985	41.1807	
CotsimGIS	26Jul13	9:51:30-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0397.txt	74.6870	28.2550	316	365	12	31	Avg	2398.3770	0.9989	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9981	39.9268	
CotsimGIS	26Jul13	9:51:38-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0398.txt	75.0000	28.2550	316	365	12	31	Avg	2420.5738	0.9244	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9970	42.6581	
CotsimGIS	26Jul13	9:51:47-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0399.txt	75.3120	28.2550	316	365	12	31	Avg	2155.4590	0.8967	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9920	53.6643	
CotsimGIS	26Jul13	9:51:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0400.txt	75.6250	28.2550	316	365	12	31	Avg	2260.7377	0.9530	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9869	60.3400	
CotsimGIS	26Jul13	9:52:03-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0401.txt	75.9370	28.2550	239	365	12	31	Avg	2377.8033	0.9713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9864	63.1136	
CotsimGIS	26Jul13	9:52:10-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0432.txt	70.3120	27.9430	215	310	11	6	Avg	944.9180	0.4030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9989	33.2609	
CotsimGIS	26Jul13	9:52:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0433.txt	71.8750	27.9430	315	310	11	6	Avg	1531.0492	0.9508	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9979	39.9590	
CotsimGIS	26Jul13	9:52:20-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0434.txt	72.1870	27.9430	315	310	11	6	Avg	1514.0328	0.8948	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9983	38.9867	
CotsimGIS	26Jul13	9:52:26-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0435.txt	72.5000	27.9430	315	310	11	6	Avg	1601.9672	0.8282	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9983	38.7922	
CotsimGIS	26Jul13	9:52:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0436.txt	72.8120	27.9430	315	311	11	7	Avg	1662.1311	0.7344	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9980	38.9735	
CotsimGIS	26Jul13	9:52:38-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0437.txt	73.1250	27.9430	315	311	11	7	Avg	1693.8361	0.8030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9977	39.4847	
CotsimGIS	26Jul13	9:52:44-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0438.txt	73.4370	27.9430	316	311	11	7	Avg	1721.9016	0.6770	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9975	40.4011	
CotsimGIS	26Jul13	9:52:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0439.txt	73.7500	27.9430	316	311	11	7	Avg	1758.9836	0.7528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9976	41.5829	
CotsimGIS	26Jul13	9:52:56-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0440.txt	74.0620	27.9430	316	311	11	7	Avg	1816.0656	0.7220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9975	42.7182	
CotsimGIS	26Jul13	9:53:03-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0441.txt	74.3750	27.9430	316	365	12	31	Avg	2077.4098	0.7811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9985	41.9829	
CotsimGIS	26Jul13	9:53:10-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0442.txt	74.6870	27.9430	316	365	12	31	Avg	2052.8197	0.8380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9974	46.0282	
CotsimGIS	26Jul13	9:53:18-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0443.txt	75.0000	27.9430	316	365	12	31	Avg	2031.5246	0.7897	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9792	64.7045	
CotsimGIS	26Jul13	9:53:25-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0444.txt	75.3120	27.9430	316	365	12	31	Avg	2117.9180	0.9362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9633	75.7683	
CotsimGIS	26Jul13	9:53:33-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0445.txt	75.6250	27.9430	239	365	12	31	Avg	2191.4918	0.9377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9467	84.1286	
CotsimGIS	26Jul13	9:53:41-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0447.txt	76.2500	27.9430	239	365	12	31	Avg	2442.2623	0.9243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9698	75.5924	
CotsimGIS	26Jul13	9:53:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0448.txt	76.5620	27.9430	239	365	12	31	Avg	2554.3115	1.0107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9814	67.5235	
CotsimGIS	26Jul13	9:54:00-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0449.txt	76.8750	27.9430	239	365	12	31	Avg	2628.8852	1.1921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9965	51.7681	
CotsimGIS	26Jul13	9:54:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0483.txt	70.3120	27.6310	0	310	11	6	Avg	697.0164	0.2974	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9993	33.2726	
CotsimGIS	26Jul13	9:54:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0484.txt	70.6250	27.6310	0	310	11	6	Avg	868.3279	0.4390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9987	36.1783	
CotsimGIS	26Jul13	9:54:17-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0485.txt	70.9370	27.6310	315	310	11	6	Avg	1021.2459	0.5266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9988	37.2557	
CotsimGIS	26Jul13	9:54:21-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0486.txt	71.2500	27.6310	315	310	11	6	Avg	1154.9508	0.6856	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9988	38.0557	
CotsimGIS	26Jul13	9:54:26-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0487.txt	71.5620	27.6310	315	310	11	6	Avg	1411.3443	0.7859	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9986	38.5965	
CotsimGIS	26Jul13	9:54:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0488.txt	71.8750	27.6310	315	311	11	7	Avg	1452.5574	0.7816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9985	38.4838	
CotsimGIS	26Jul13	9:54:37-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0489.txt	72.1870	27.6310	315	311	11	7	Avg	1552.3607	0.8325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9986	36.8229	
CotsimGIS	26Jul13	9:54:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0490.txt	72.5000	27.6310	315	311	11	7	Avg	1550.5902	0.7161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9988	35.4644	
CotsimGIS	26Jul13	9:54:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0491.txt	72.8120	27.6310	315	311	11	7	Avg	1698.4918	0.8213	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9988	35.1935	
CotsimGIS	26Jul13	9:54:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0492.txt	73.1250	27.6310	315	311	11	7	Avg	1759.7377	0.7836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9985	36.2480	
CotsimGIS	26Jul13	9:55:01-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0493.txt	73.4370	27.6310	316	311	11	7	Avg	1848.0000	0.8230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9981	38.3030	
CotsimGIS	26Jul13	9:55:07-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0494.txt	73.7500	27.6310	316	311	11	7	Avg	1796.7541	0.7534	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9979	40.1107	
CotsimGIS	26Jul13	9:55:14-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0495.txt	74.0620	27.6310	316	365	12	31	Avg	2000.0164	0.8382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9989	39.7235	
CotsimGIS	26Jul13	9:55:21-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0496.txt	74.3750	27.6310	316	311	11	7	Avg	1887.6066	0.6262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9979	42.8123	
CotsimGIS	26Jul13	9:55:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0497.txt	74.6870	27.6310	316	365	12	31	Avg	2085.1967	0.7869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9976	45.3181	
CotsimGIS	26Jul13	9:55:36-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0498.txt	75.0000	27.6310	315	365	12	31	Avg	2046.1803	0.8277	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9810	64.4530	
CotsimGIS	26Jul13	9:55:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0499.txt	75.3120	27.6310	239	365	12	31	Avg	2118.6721	0.9984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9601	77.5433	
CotsimGIS	26Jul13	9:55:51-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0500.txt	75.6250	27.6310	238	365	12	31	Avg	2123.1148	0.9018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9387	87.6074	
CotsimGIS	26Jul13	9:55:59-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0501.txt	75.9370	27.6310	238	365	12	31	Avg	2432.5082	1.1956	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9622	79.9164	
CotsimGIS	26Jul13	9:56:08-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0502.txt	76.2500	27.6310	238	365	12	31	Avg	2430.0164	1.0144	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9702	74.7128	
CotsimGIS	26Jul13	9:56:18-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0503.txt	76.5620	27.6310	238	365	12	31	Avg	2516.4918	1.1134	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9827	66.1232	
CotsimGIS	26Jul13	9:56:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0504.txt	76.8750	27.6310	238	365	12	31	Avg	2562.7705	1.0095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9983	48.8438	
CotsimGIS	26Jul13	9:56:37-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0505.txt	77.1870	27.6310	238	365	12	31	Avg	2526.5574	1.1541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9993	45.0255	
CotsimGIS	26Jul13	9:56:45-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0543.txt	70.0000	27.3190	214	310	11	6	Avg	843.2787	0.3400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	26.8345	
CotsimGIS	26Jul13	9:56:49-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0544.txt	70.3120	27.3190	0	310	11	6	Avg	841.3770	0.4754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	29.7795	
CotsimGIS	26Jul13	9:56:53-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0545.txt	70.6250	27.3190	315	310	11	6	Avg	897.2131	0.4013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9993	33.4519	
CotsimGIS	26Jul13	9:56:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0546.txt	70.9370	27.3190	315	310	11	6	Avg	991.9016	0.4413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9990	35.3118	
CotsimGIS	26Jul13	9:57:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_RJ_grid_0547.txt	71.2500	27.3190	315	310	11	6	Avg	1313.9344	0.7111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9989	36.0075	
