Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	OFEgDays	OFLrDays	OFPuDays	OFAdDays	OfPupSum	DamFrSum	PrcntAtkd
OliveGIS	04mar10	20.33.27	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_69_96.txt	10.8975	47.0696	1	730	12	31	Avg	216.890243902439	942.965853658537	0	0	0	0	2962.62926829268	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.33.28	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_69_97.txt	10.8764	47.3485	1	730	12	31	Avg	374.180487804878	601.734146341463	0	0	0	0	2290.48536585366	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.33.28	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_69_98.txt	10.8551	47.6274	1	730	12	31	Avg	649.336585365854	349.280487804878	0	0	0	0	1688.91951219512	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	21.31.14	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_44.txt	-7.7107	29.9312	1	730	12	31	Avg	2636.31463414634	0.0902439024390244	8028.71219512195	9633.43170731707	91.0975609756098	41	72.3390243902439	236.343902439024	585.343902439024	0	994.794634146341	5226.75707317073	2346.61248780488	814.702195121951	390.030487804878	653.055853658537	6.10463414634146
OliveGIS	04mar10	21.32.03	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_45.txt	-7.7981	30.1902	1	730	12	31	Avg	2625.26341463415	2.44390243902439	7850.52926829268	8625.69268292683	110.902439024390	41	195.919512195122	1349.12682926829	930.031707317073	0	9218.56853658537	46816.996097561	17118.7211707317	5117.89317073171	2427.77512195122	3833.25341463415	42.8634146341463
OliveGIS	04mar10	21.32.19	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_46.txt	-7.8862	30.4495	1	730	12	31	Avg	2617.27073170732	4.8609756097561	7354.97317073171	7818.12195121951	119.853658536585	41	262.204878048780	1774.79512195122	728.124390243902	0	15052.0714634146	79261.9136585366	40702.4627073171	12141.4521951220	3343.88707317073	4421.55853658537	54.9112195121951
OliveGIS	04mar10	21.32.32	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_47.txt	-7.9749	30.7089	1	730	12	31	Avg	2616.41463414634	9.6560975609756	7089.41951219512	7379.95365853659	121.829268292683	41	312.173170731707	1911.59512195122	616.063414634146	0	14706.6019512195	79986.0175609756	43602.2227317073	10051.0214634146	2993.00707317073	3952.33609756098	52.9068292682927
OliveGIS	04mar10	21.32.45	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_48.txt	-8.0644	30.9686	1	730	12	31	Avg	2450.24634146341	14.8560975609756	6553.02926829268	6677.71707317073	131.365853658537	41	477.712195121951	2335.93414634146	1086.02682926829	0	14182.1260975610	90811.6304878049	97227.757707317	11556.1975609756	2827.45926829268	3039.08951219512	47.2051219512195
OliveGIS	04mar10	21.32.57	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_49.txt	-8.1544	31.2284	1	730	12	31	Avg	2591.80975609756	3.85853658536585	6686.38048780488	6932.18292682927	120.707317073171	41	252.339024390244	2433.43902439024	1031.95365853659	0	24632.8507317073	147977.523902439	120455.204682927	41012.9841463415	5152.27341463415	4752.27707317073	67.2014634146341
OliveGIS	04mar10	21.33.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_50.txt	-8.2452	31.4884	1	730	12	31	Avg	2661.00243902439	0.00731707317073171	9225.28780487805	10362.7219512195	85.2439024390244	41	44.2073170731707	1262.36097560976	647.775609756098	0	11676.4446341463	57822.5626829268	21621.7099268293	6069.04268292683	3173.96048780488	4707.53853658537	43.3470731707317
OliveGIS	04mar10	21.33.25	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_51.txt	-8.3367	31.7486	1	730	12	31	Avg	2695.98536585366	0	10529.1243902439	11725.0463414634	75.4390243902439	41	19.1146341463415	537.526829268293	464.870731707317	0	5976.62634146341	30742.5970731707	11613.7406585366	3175.29121951220	1897.18243902439	3096.91219512195	24.6824390243902
OliveGIS	04mar10	21.34.26	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_52.txt	-8.4289	32.0089	1	730	12	31	Avg	2694.56097560976	0.0170731707317073	10372.6097560976	11546.6170731707	78.9512195121951	41	44.2512195121951	905.79512195122	527.651219512195	0	5379.04487804878	27739.4241463415	10331.3803902439	2593.24609756098	1689.42365853659	2868.92073170732	23.4026829268293
OliveGIS	04mar10	21.35.06	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_53.txt	-8.5218	32.2695	1	730	12	31	Avg	2706.10243902439	0.0268292682926829	10465.7804878049	11504.4829268293	78.0243902439024	41	44.4439024390244	936.175609756098	592.314634146342	0	5980.26926829268	30377.356097561	11178.8076829268	2723.90829268293	1804.84317073171	3097.65731707317	25.6870731707317
OliveGIS	04mar10	21.35.43	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_54.txt	-8.6153	32.5302	1	730	12	31	Avg	2709.02682926829	0.0048780487804878	10839.2731707317	11727.7024390244	78.1463414634146	41	35.3975609756098	1053.28292682927	734.663414634146	0	8922.73902439024	44356.2041463415	16163.1297560976	3852.55829268293	2489.33926829268	4155.72073170732	33.6660975609756
OliveGIS	04mar10	21.36.14	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_7_55.txt	-8.7097	32.791	1	730	12	31	Avg	2705.48780487805	0.0024390243902439	11006.2902439024	11610.0585365854	78.0487804878049	41	23.3804878048780	1232.65365853659	799.675609756098	0	19338.4636585366	92957.6424390244	35858.2800731707	9033.1087804878	4899.27804878049	6697.11585365854	55.1280487804878
OliveGIS	04mar10	20.39.01	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_40.txt	12.1302	31.5872	1	730	12	31	Avg	2629.54146341463	0.402439024390244	9011.98780487805	10505.2073170732	97.609756097561	41	114.512195121951	716.656097560976	683.9	0	4702.48682926829	24823.5178048780	9192.77773170732	2276.11048780488	1525.70609756098	2617.08951219512	23.4373170731707
OliveGIS	04mar10	20.39.25	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_41.txt	12.1188	31.8587	1	730	12	31	Avg	2631.89512195122	0.231707317073171	8885.95365853659	10635.7951219512	94.9024390243902	41	95.4121951219512	540.3	876.317073170732	0	4234.71073170732	22446.2114634146	8449.41270731707	2133.08731707317	1397.05073170732	2401.50195121951	21.1153658536585
OliveGIS	04mar10	20.39.58	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_42.txt	12.1072	32.1305	1	730	12	31	Avg	2645.30243902439	0.0585365853658537	8482.85365853659	10657.3975609756	88.5121951219512	41	62.7390243902439	136.126829268293	820.99756097561	0	3213.43926829268	17440.4629268293	6813.66026829268	1764.10317073171	1143.42121951220	1953.88195121951	17.3129268292683
OliveGIS	04mar10	20.41.08	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_44.txt	12.0838	32.675	1	730	12	31	Avg	2658.06585365854	0.0048780487804878	9161.53414634146	11191.8073170732	84.0975609756098	41	36.2292682926829	-9.60243902439024	780.443902439024	0	4318.15292682927	24007.8982926829	9385.1465609756	2503.43780487805	1568.88658536585	2590.62707317073	21.6456097560976
OliveGIS	04mar10	20.43.33	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_79.txt	11.6029	42.3403	1	730	12	31	Avg	2318.22682926829	17.4365853658537	5085.90243902439	5591.90243902439	146.024390243902	41	375.380487804878	2895.0756097561	3493.71219512195	0	22388.9431707317	144720.267560976	176105.044756098	33401.3748780488	4708.13536585366	3740.8256097561	69.7773170731707
OliveGIS	04mar10	20.43.43	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_80.txt	11.5868	42.619	1	730	12	31	Avg	2114.60243902439	22.1243902439024	4517.3243902439	5258.87073170732	153.048780487805	41	470.441463414634	3076.72195121951	3885.08780487805	0	17499.0953658537	121862.308536585	148477.617195122	22226.9360975610	3356.42926829268	2930.44512195122	61.3185365853659
OliveGIS	04mar10	20.43.51	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_81.txt	11.5706	42.8978	1	730	12	31	Avg	1937.52195121951	30.6829268292683	3836.88780487805	4672.01707317073	160.780487804878	41	570.965853658537	3231.02682926829	3453.19512195122	0	10736.9878048780	82016.1951219512	89451.9373658537	11012.1151219512	1846.70170731707	1852.11097560976	50.7487804878049
OliveGIS	04mar10	20.43.58	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_82.txt	11.5542	43.1766	1	730	12	31	Avg	1923.62195121951	40.3975609756098	3057.92682926829	3839.86585365854	159.292682926829	41	612.285365853659	3163.41463414634	3413.76829268293	0	8422.95926829268	64800.446097561	66127.7176341463	7611.01097560976	1432.16439024390	1481.51439024390	54.8236585365854
OliveGIS	04mar10	20.44.05	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_83.txt	11.5376	43.4555	1	730	12	31	Avg	1763.11219512195	46.4243902439024	2418.25853658537	3116.73414634146	163.682926829268	41	660.380487804878	3358.81219512195	3183.06829268293	0	6202.95317073171	44534.0736585366	41724.0165609756	5531.51170731707	943.41756097561	1050.81024390244	51.6468292682927
OliveGIS	04mar10	20.44.12	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_84.txt	11.5209	43.7344	1	730	12	31	Avg	1634.71951219512	56.2634146341463	1817.22439024390	2609.14146341463	170.804878048780	41	743.00731707317	3486.18292682927	3432.10487804878	0	4112.45073170732	31771.653902439	30686.9455609756	3557.49243902439	606.295609756098	690.80243902439	46.4178048780488
OliveGIS	04mar10	20.44.18	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_85.txt	11.5041	44.0134	1	730	12	31	Avg	1600.65609756098	63.1219512195122	24.5390243902439	35.6317073170732	172.5	4	763.273170731707	342.817073170732	356.329268292683	0	98.0848780487805	766.620975609756	797.435463414634	126.406097560976	14.3451219512195	15.4097560975610	4.38195121951220
OliveGIS	04mar10	20.44.20	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_86.txt	11.487	44.2924	1	730	12	31	Avg	1794.37560975610	51.7878048780488	180.787804878049	221.514634146341	167.6	5	675.380487804878	325.524390243902	552.863414634146	0	438.908292682927	3088.50731707317	3478.31834146341	576.261219512195	73.0270731707317	77.7031707317073	6.68536585365854
OliveGIS	04mar10	20.44.22	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_87.txt	11.4698	44.5715	1	730	12	31	Avg	2076.74634146341	35.8048780487805	3910.97073170732	4601.39756097561	153.853658536585	41	574.653658536585	2964.68292682927	3480.40975609756	0	13782.9587804878	99478.3929268293	114704.658073171	17259.2026829268	2577.24731707317	2288.82707317073	63.6014634146341
OliveGIS	04mar10	20.44.29	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_88.txt	11.4525	44.8506	1	730	12	31	Avg	2165.12439024390	30.4560975609756	4346.14878048781	4888.81463414634	150.804878048780	41	547.287804878049	2827.14634146341	3481.20975609756	0	18252.5421951220	126364.531951220	153419.007341463	25461.3309756098	3659.99097560976	3026.97926829268	68.2248780487805
OliveGIS	04mar10	20.44.37	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_89.txt	11.4349	45.1296	1	730	12	31	Avg	2088.64146341463	33.6634146341463	3851.31219512195	4476.10243902439	152.609756097561	41	584.692682926829	2902.8243902439	3949.06829268293	0	15860.4841463415	113727.292926829	136285.116585366	20524.71	3037.94390243902	2587.52365853659	66.5907317073171
OliveGIS	04mar10	20.44.47	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_90.txt	11.4172	45.4087	1	730	12	31	Avg	1846.23658536585	49.6487804878049	340.695121951220	398.907317073171	162.6	5	687.10487804878	309.156097560976	625.407317073171	0	554.661219512195	3878.51073170732	4587.59326829268	884.398048780488	93.3860975609756	97.140243902439	7.43439024390244
OliveGIS	04mar10	20.44.50	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_91.txt	11.3993	45.6878	1	730	12	31	Avg	1372.01219512195	93.9170731707317	3.13658536585366	7.53170731707317	178.75	4	923.251219512195	356.975609756098	548.734146341463	0	7.31463414634146	56.7790243902439	83.5628536585366	24.2675609756098	1.32585365853659	1.16292682926829	5.20756097560976
OliveGIS	04mar10	20.44.52	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_92.txt	11.3813	45.9669	1	730	12	31	Avg	891.112195121951	237.363414634146	0	0	0	0	1406.22926829268	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.44.53	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_93.txt	11.363	46.246	1	730	12	31	Avg	577.675609756098	462.470731707317	0	0	0	0	1967.76341463415	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.44.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_94.txt	11.3446	46.5251	1	730	12	31	Avg	406.419512195122	696.160975609756	0	0	0	0	2450.61951219512	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.44.55	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_95.txt	11.326	46.8042	1	730	12	31	Avg	259.282926829268	899.646341463415	0	0	0	0	2886.62195121951	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.44.56	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_96.txt	11.3071	47.0832	1	730	12	31	Avg	252.748780487805	895.163414634146	0	0	0	0	2855.70975609756	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.44.58	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_97.txt	11.2881	47.3622	1	730	12	31	Avg	404.4	577.317073170732	0	0	0	0	2225.98780487805	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.44.59	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_70_98.txt	11.2689	47.6411	1	730	12	31	Avg	678.078048780488	343.041463414634	0	0	0	0	1659.81707317073	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	20.45.03	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_71_40.txt	12.4489	31.5964	1	730	12	31	Avg	2630.3	0.407317073170732	9120.42926829268	10475.5731707317	98.9268292682927	41	119.502439024390	823.719512195122	658.40487804878	0	5428.40951219512	28089.3375609756	10198.2434878049	2523.41512195122	1667.35853658537	2928.18390243902	26.3173170731707
OliveGIS	04mar10	20.45.30	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_71_41.txt	12.4387	31.868	1	730	12	31	Avg	2629.63658536585	0.314634146341463	8964.16097560976	10439.4878048780	98	41	108.585365853659	748.624390243902	934.114634146341	0	4995.5	26016.5058536585	9671.3571707317	2405.79853658537	1579.21756097561	2719.02146341463	24.9921951219512
OliveGIS	04mar10	20.46.01	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_71_42.txt	12.4284	32.1398	1	730	12	31	Avg	2643.56829268293	0.0780487804878049	8707.48048780488	10729.2243902439	91.5609756097561	41	73.4	337.043902439024	941.765853658537	0	3730.57658536585	20133.9090243902	7792.64914634146	1968.03804878049	1298.67756097561	2180.05878048781	18.9246341463415
OliveGIS	04mar10	20.47.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_71_43.txt	12.418	32.412	1	730	12	31	Avg	2651.37804878049	0.0097560975609756	8653.18536585366	10836.5365853659	86.609756097561	41	48.0414634146341	64.2121951219512	870.59512195122	0	3320.48780487805	18210.8292682927	7114.87219512195	1870.55975609756	1208.26780487805	2024.52365853659	17.7024390243902
